OBJECTID,CFCA_ID,ACRES_2019,CFCA_ID_1,SiteName,Lake_Wetla,Subsiden_1,FISSURE_V,INVADING_V,EXP_ROOT_V,LEANFALL_V,DEAD_DYE_V,Success,Ridge_or_Plains,Stressed,Ridge,Lon,Lat,WET_NEW,Floodplain,HydroClass,Acres,Classification,Kevin_s_Remark,Kym_s_Kris_s_Lisa_s_Comments,Row,SEQNUM,Column_,ACRES_COMB,XCOORD_UTM,YCOORD_UTM
76,SF-BZ,24.4469986,SF-BZ,"City of Orlando, Eagle Nest Park ",W,YES,NO,NO,YES,NO,NO,NO,Plains,YES,NO,-81.443911000000000,28.509442000000000,BASIN SWAMPS,,2A-M Large Isolated,26.908922418700001,In both spreadsheets,Not in my data,"Include, site name added",176.000000000000000,129892.000000000000000,392.0000000,14.5004215,456582.8125000,3153626.7500000
77,SF-BZ,24.4469986,SF-BZ,"City of Orlando, Eagle Nest Park ",W,YES,NO,NO,YES,NO,NO,NO,Plains,YES,NO,-81.443911000000000,28.509442000000000,BASIN SWAMPS,,2A-M Large Isolated,26.908922418700001,In both spreadsheets,Not in my data,"Include, site name added",175.000000000000000,129152.000000000000000,392.0000000,7.2608171,456559.2500000,3153818.0000000
78,SF-CB,3.1897249,SF-CB,N of Exit 17 of Central Florida Greenway,W,YES,NO,YES,NO,YES,NO,YES,Plains,YES,NO,-81.304029999999997,28.373591999999999,DOME SWAMPS,,1A Depressional Mesic,3.191890495890000,In both spreadsheets,,Include,215.000000000000000,158787.000000000000000,427.0000000,0.4852498,470163.2812500,3138619.0000000
79,SF-CB,3.1897249,SF-CB,N of Exit 17 of Central Florida Greenway,W,YES,NO,YES,NO,YES,NO,YES,Plains,YES,NO,-81.304029999999997,28.373591999999999,DOME SWAMPS,,1A Depressional Mesic,3.191890495890000,In both spreadsheets,,Include,215.000000000000000,158788.000000000000000,428.0000000,2.7044752,470224.5312500,3138621.7500000
80,SF-CE,71.2123032,SF-CE,South Park Circle,W,YES,NO,NO,YES,NO,NO,NO,Plains,YES,NO,-81.421644000000001,28.445530000000002,BASIN SWAMPS,,2A-M Large Isolated,65.700252997700005,In both spreadsheets,,Include,196.000000000000000,144696.000000000000000,396.0000000,6.2267284,458292.3437500,3146042.7500000
81,SF-CE,71.2123032,SF-CE,South Park Circle,W,YES,NO,NO,YES,NO,NO,NO,Plains,YES,NO,-81.421644000000001,28.445530000000002,BASIN SWAMPS,,2A-M Large Isolated,65.700252997700005,In both spreadsheets,,Include,195.000000000000000,143956.000000000000000,396.0000000,5.2125816,458286.4062500,3146189.2500000
82,SF-CE,71.2123032,SF-CE,South Park Circle,W,YES,NO,NO,YES,NO,NO,NO,Plains,YES,NO,-81.421644000000001,28.445530000000002,BASIN SWAMPS,,2A-M Large Isolated,65.700252997700005,In both spreadsheets,,Include,196.000000000000000,144697.000000000000000,397.0000000,5.0186772,458442.6250000,3146068.2500000
83,SF-CE,71.2123032,SF-CE,South Park Circle,W,YES,NO,NO,YES,NO,NO,NO,Plains,YES,NO,-81.421644000000001,28.445530000000002,BASIN SWAMPS,,2A-M Large Isolated,65.700252997700005,In both spreadsheets,,Include,195.000000000000000,143957.000000000000000,397.0000000,28.4740810,458528.8125000,3146335.2500000
84,SF-CE,71.2123032,SF-CE,South Park Circle,W,YES,NO,NO,YES,NO,NO,NO,Plains,YES,NO,-81.421644000000001,28.445530000000002,BASIN SWAMPS,,2A-M Large Isolated,65.700252997700005,In both spreadsheets,,Include,194.000000000000000,143217.000000000000000,397.0000000,23.8815842,458586.7500000,3146650.2500000
85,SF-CE,71.2123032,SF-CE,South Park Circle,W,YES,NO,NO,YES,NO,NO,NO,Plains,YES,NO,-81.421644000000001,28.445530000000002,BASIN SWAMPS,,2A-M Large Isolated,65.700252997700005,In both spreadsheets,,Include,195.000000000000000,143958.000000000000000,398.0000000,0.2244563,458752.9062500,3146481.0000000
86,SF-CE,71.2123032,SF-CE,South Park Circle,W,YES,NO,NO,YES,NO,NO,NO,Plains,YES,NO,-81.421644000000001,28.445530000000002,BASIN SWAMPS,,2A-M Large Isolated,65.700252997700005,In both spreadsheets,,Include,194.000000000000000,143218.000000000000000,398.0000000,2.1741948,458762.9375000,3146637.7500000
87,SF-CG,1.5368744,SF-CG,Between L. Tohopekaliga and Alligator Lake,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.269368000000000,28.198394000000000,DEPRESSION MARSH,,1A Depressional Mesic,1.537908859310000,In both spreadsheets,,Include,266.000000000000000,196536.000000000000000,436.0000000,1.3996360,473566.3750000,3119208.7500000
88,SF-CG,1.5368744,SF-CG,Between L. Tohopekaliga and Alligator Lake,W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.269368000000000,28.198394000000000,DEPRESSION MARSH,,1A Depressional Mesic,1.537908859310000,In both spreadsheets,,Include,266.000000000000000,196537.000000000000000,437.0000000,0.1372384,473609.9375000,3119209.7500000
89,SF-CH,69.2281265,SF-CH,Between L. Tohopekaliga and Alligator Lake,W,NO,NO,NO,NO,NO,NO,YES,Plains,YES,NO,-81.270235000000000,28.188780000000001,STRAND SWAMPS,,2A-M Large Isolated,59.414185528499999,In both spreadsheets,,Include,269.000000000000000,198755.000000000000000,435.0000000,7.2939095,473144.6875000,3118137.7500000
90,SF-CH,69.2281265,SF-CH,Between L. Tohopekaliga and Alligator Lake,W,NO,NO,NO,NO,NO,NO,YES,Plains,YES,NO,-81.270235000000000,28.188780000000001,STRAND SWAMPS,,2A-M Large Isolated,59.414185528499999,In both spreadsheets,,Include,270.000000000000000,199496.000000000000000,436.0000000,1.6583588,473360.2812500,3117919.2500000
91,SF-CH,69.2281265,SF-CH,Between L. Tohopekaliga and Alligator Lake,W,NO,NO,NO,NO,NO,NO,YES,Plains,YES,NO,-81.270235000000000,28.188780000000001,STRAND SWAMPS,,2A-M Large Isolated,59.414185528499999,In both spreadsheets,,Include,269.000000000000000,198756.000000000000000,436.0000000,23.5445442,473509.0000000,3118157.5000000
92,SF-CH,69.2281265,SF-CH,Between L. Tohopekaliga and Alligator Lake,W,NO,NO,NO,NO,NO,NO,YES,Plains,YES,NO,-81.270235000000000,28.188780000000001,STRAND SWAMPS,,2A-M Large Isolated,59.414185528499999,In both spreadsheets,,Include,268.000000000000000,198016.000000000000000,436.0000000,0.9942587,473540.0937500,3118328.2500000
93,SF-CH,69.2281265,SF-CH,Between L. Tohopekaliga and Alligator Lake,W,NO,NO,NO,NO,NO,NO,YES,Plains,YES,NO,-81.270235000000000,28.188780000000001,STRAND SWAMPS,,2A-M Large Isolated,59.414185528499999,In both spreadsheets,,Include,270.000000000000000,199497.000000000000000,437.0000000,11.4675627,473794.7500000,3117898.5000000
94,SF-CH,69.2281265,SF-CH,Between L. Tohopekaliga and Alligator Lake,W,NO,NO,NO,NO,NO,NO,YES,Plains,YES,NO,-81.270235000000000,28.188780000000001,STRAND SWAMPS,,2A-M Large Isolated,59.414185528499999,In both spreadsheets,,Include,269.000000000000000,198757.000000000000000,437.0000000,18.8677063,473744.8437500,3118036.7500000
95,SF-CH,69.2281265,SF-CH,Between L. Tohopekaliga and Alligator Lake,W,NO,NO,NO,NO,NO,NO,YES,Plains,YES,NO,-81.270235000000000,28.188780000000001,STRAND SWAMPS,,2A-M Large Isolated,59.414185528499999,In both spreadsheets,,Include,268.000000000000000,198017.000000000000000,437.0000000,0.7782565,473668.6562500,3118325.2500000
96,SF-CH,69.2281265,SF-CH,Between L. Tohopekaliga and Alligator Lake,W,NO,NO,NO,NO,NO,NO,YES,Plains,YES,NO,-81.270235000000000,28.188780000000001,STRAND SWAMPS,,2A-M Large Isolated,59.414185528499999,In both spreadsheets,,Include,270.000000000000000,199498.000000000000000,438.0000000,4.6235309,474031.4687500,3117678.5000000
97,SF-CJ,1.5436236,SF-CJ,"N of Clay Whaley, W of FL Turnpike",W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.328417000000002,28.224972999999999,DEPRESSION MARSH,,1A Depressional Mesic,1.544676214870000,In both spreadsheets,,Include,258.000000000000000,190601.000000000000000,421.0000000,1.5436236,467782.5000000,3122170.5000000
98,SF-CN,17.7035980,SF-CN,"S of Sand Rd, E of SR 417",W,NO,NO,NO,NO,NO,NO,YES,Plains,YES,NO,-81.282902000000007,28.354427000000001,DOME SWAMPS,,2A-M Large Isolated,13.064253932100000,In both spreadsheets,,Include,222.000000000000000,163973.000000000000000,433.0000000,0.2643532,472167.2812500,3136212.0000000
99,SF-CN,17.7035980,SF-CN,"S of Sand Rd, E of SR 417",W,NO,NO,NO,NO,NO,NO,YES,Plains,YES,NO,-81.282902000000007,28.354427000000001,DOME SWAMPS,,2A-M Large Isolated,13.064253932100000,In both spreadsheets,,Include,221.000000000000000,163233.000000000000000,433.0000000,17.4392452,472269.5000000,3136397.5000000
100,SF-CP,7.5510511,SF-CP,"Kissimmee, S of Mills Slough Rd and W of Turnpi",W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.372259000000000,28.313670999999999,DOME SWAMPS,,1A Depressional Mesic,7.556172756040000,In both spreadsheets,,Include,233.000000000000000,172090.000000000000000,410.0000000,5.5163965,463519.4062500,3131959.7500000
101,SF-CP,7.5510511,SF-CP,"Kissimmee, S of Mills Slough Rd and W of Turnpi",W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.372259000000000,28.313670999999999,DOME SWAMPS,,1A Depressional Mesic,7.556172756040000,In both spreadsheets,,Include,232.000000000000000,171350.000000000000000,410.0000000,2.0346544,463485.2187500,3132065.5000000
102,SF-CQ1,31.8228741,SF-CQ1,"Kissimmee, E of Simpson Rd and N of New Beginni",W,YES,NO,YES,YES,NO,NO,YES,Plains,YES,NO,-81.345482000000004,28.298791000000001,BASIN MARSH,,2A-M Large Isolated,10.143218417200000,In both spreadsheets,,Include,237.000000000000000,175057.000000000000000,417.0000000,25.5980091,466187.5937500,3130336.0000000
103,SF-CQ1,31.8228741,SF-CQ1,"Kissimmee, E of Simpson Rd and N of New Beginni",W,YES,NO,YES,YES,NO,NO,YES,Plains,YES,NO,-81.345482000000004,28.298791000000001,BASIN MARSH,,2A-M Large Isolated,10.143218417200000,In both spreadsheets,,Include,236.000000000000000,174317.000000000000000,417.0000000,6.2248645,466065.0625000,3130571.7500000
104,SF-CT,43.5349236,SF-CT,"E of Wetherbee, S of Palmbay",W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.373040000000003,28.406063000000000,BASIN SWAMPS,,2A-M Large Isolated,37.794282788499999,In both spreadsheets,,Include,206.000000000000000,152110.000000000000000,410.0000000,11.9632387,463538.7812500,3142241.0000000
105,SF-CT,43.5349236,SF-CT,"E of Wetherbee, S of Palmbay",W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.373040000000003,28.406063000000000,BASIN SWAMPS,,2A-M Large Isolated,37.794282788499999,In both spreadsheets,,Include,205.000000000000000,151370.000000000000000,410.0000000,2.5141301,463536.0000000,3142332.0000000
106,SF-CT,43.5349236,SF-CT,"E of Wetherbee, S of Palmbay",W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.373040000000003,28.406063000000000,BASIN SWAMPS,,2A-M Large Isolated,37.794282788499999,In both spreadsheets,,Include,206.000000000000000,152111.000000000000000,411.0000000,23.6143818,463914.8750000,3142176.0000000
107,SF-CT,43.5349236,SF-CT,"E of Wetherbee, S of Palmbay",W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.373040000000003,28.406063000000000,BASIN SWAMPS,,2A-M Large Isolated,37.794282788499999,In both spreadsheets,,Include,205.000000000000000,151371.000000000000000,411.0000000,2.1010237,463827.0625000,3142332.7500000
108,SF-CT,43.5349236,SF-CT,"E of Wetherbee, S of Palmbay",W,NO,NO,NO,NO,NO,NO,NO,Plains,NO,NO,-81.373040000000003,28.406063000000000,BASIN SWAMPS,,2A-M Large Isolated,37.794282788499999,In both spreadsheets,,Include,206.000000000000000,152112.000000000000000,412.0000000,3.3421504,464101.7500000,3142125.2500000
109,SF-CY,5.5629416,SF-CY,Three Lakes WMA Site III,,,,,,,,,Plains,NO,NO,-81.072320000000005,27.965740000000000,,,2A-M Large Isolated,4.531299000000000,"Not in my spreadsheet, but in Kevin's",,"Include, site name added",334.000000000000000,246907.000000000000000,487.0000000,5.5629416,492730.6875000,3093452.5000000
110,SF-DB,46.9641571,SF-DB,Lake Gifford,L,YES,NO,NO,NO,YES,NO,NO,Ridge,YES,YES,-81.643061000000003,28.361329000000001,STRAND SWAMPS,,2D Strands/Sloughs,226.886559268000010,"Not in Kevin's spreadsheet, but in mine",,Include,218.000000000000000,160920.000000000000000,340.0000000,6.3476014,436773.9375000,3137419.5000000
111,SF-DB,46.9641571,SF-DB,Lake Gifford,L,YES,NO,NO,NO,YES,NO,NO,Ridge,YES,YES,-81.643061000000003,28.361329000000001,STRAND SWAMPS,,2D Strands/Sloughs,226.886559268000010,"Not in Kevin's spreadsheet, but in mine",,Include,217.000000000000000,160180.000000000000000,340.0000000,10.2799644,436796.6250000,3137843.5000000
112,SF-DB,46.9641571,SF-DB,Lake Gifford,L,YES,NO,NO,NO,YES,NO,NO,Ridge,YES,YES,-81.643061000000003,28.361329000000001,STRAND SWAMPS,,2D Strands/Sloughs,226.886559268000010,"Not in Kevin's spreadsheet, but in mine",,Include,218.000000000000000,160921.000000000000000,341.0000000,7.6885600,437218.7500000,3137420.5000000
113,SF-DB,46.9641571,SF-DB,Lake Gifford,L,YES,NO,NO,NO,YES,NO,NO,Ridge,YES,YES,-81.643061000000003,28.361329000000001,STRAND SWAMPS,,2D Strands/Sloughs,226.886559268000010,"Not in Kevin's spreadsheet, but in mine",,Include,217.000000000000000,160181.000000000000000,341.0000000,9.4791327,437234.0625000,3137796.2500000
114,SF-DB,46.9641571,SF-DB,Lake Gifford,L,YES,NO,NO,NO,YES,NO,NO,Ridge,YES,YES,-81.643061000000003,28.361329000000001,STRAND SWAMPS,,2D Strands/Sloughs,226.886559268000010,"Not in Kevin's spreadsheet, but in mine",,Include,218.000000000000000,160922.000000000000000,342.0000000,10.9282265,437583.0000000,3137656.2500000
115,SF-DB,46.9641571,SF-DB,Lake Gifford,L,YES,NO,NO,NO,YES,NO,NO,Ridge,YES,YES,-81.643061000000003,28.361329000000001,STRAND SWAMPS,,2D Strands/Sloughs,226.886559268000010,"Not in Kevin's spreadsheet, but in mine",,Include,217.000000000000000,160182.000000000000000,342.0000000,2.2406726,437440.8750000,3137918.0000000
116,SF-DC,1927.0808105,SF-DC,Lake Marion,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.533056000000002,28.056400000000000,Floodplain LAKES,Floodplain,2G Floodplain Lakes,2969.367213110000200,"Not in Kevin's spreadsheet, but in mine",,"Include, visited in 2018, stress status confirmed",296.000000000000000,218660.000000000000000,360.0000000,9.9215956,444543.2500000,3107935.7500000
117,SF-DC,1927.0808105,SF-DC,Lake Marion,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.533056000000002,28.056400000000000,Floodplain LAKES,Floodplain,2G Floodplain Lakes,2969.367213110000200,"Not in Kevin's spreadsheet, but in mine",,"Include, visited in 2018, stress status confirmed",295.000000000000000,217920.000000000000000,360.0000000,9.4203148,444510.1250000,3108062.5000000
118,SF-DC,1927.0808105,SF-DC,Lake Marion,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.533056000000002,28.056400000000000,Floodplain LAKES,Floodplain,2G Floodplain Lakes,2969.367213110000200,"Not in Kevin's spreadsheet, but in mine",,"Include, visited in 2018, stress status confirmed",293.000000000000000,216440.000000000000000,360.0000000,1.7952039,444632.3125000,3108952.7500000
119,SF-DC,1927.0808105,SF-DC,Lake Marion,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.533056000000002,28.056400000000000,Floodplain LAKES,Floodplain,2G Floodplain Lakes,2969.367213110000200,"Not in Kevin's spreadsheet, but in mine",,"Include, visited in 2018, stress status confirmed",298.000000000000000,220141.000000000000000,361.0000000,2.7084117,444986.1875000,3107207.5000000
120,SF-DC,1927.0808105,SF-DC,Lake Marion,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.533056000000002,28.056400000000000,Floodplain LAKES,Floodplain,2G Floodplain Lakes,2969.367213110000200,"Not in Kevin's spreadsheet, but in mine",,"Include, visited in 2018, stress status confirmed",297.000000000000000,219401.000000000000000,361.0000000,5.9966931,444945.9062500,3107309.2500000
121,SF-DC,1927.0808105,SF-DC,Lake Marion,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.533056000000002,28.056400000000000,Floodplain LAKES,Floodplain,2G Floodplain Lakes,2969.367213110000200,"Not in Kevin's spreadsheet, but in mine",,"Include, visited in 2018, stress status confirmed",296.000000000000000,218661.000000000000000,361.0000000,34.9990349,444841.7187500,3107840.5000000
122,SF-DC,1927.0808105,SF-DC,Lake Marion,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.533056000000002,28.056400000000000,Floodplain LAKES,Floodplain,2G Floodplain Lakes,2969.367213110000200,"Not in Kevin's spreadsheet, but in mine",,"Include, visited in 2018, stress status confirmed",295.000000000000000,217921.000000000000000,361.0000000,34.4091568,444844.0000000,3108209.7500000
123,SF-DC,1927.0808105,SF-DC,Lake Marion,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.533056000000002,28.056400000000000,Floodplain LAKES,Floodplain,2G Floodplain Lakes,2969.367213110000200,"Not in Kevin's spreadsheet, but in mine",,"Include, visited in 2018, stress status confirmed",294.000000000000000,217181.000000000000000,361.0000000,24.6222229,444934.0000000,3108598.0000000
124,SF-DC,1927.0808105,SF-DC,Lake Marion,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.533056000000002,28.056400000000000,Floodplain LAKES,Floodplain,2G Floodplain Lakes,2969.367213110000200,"Not in Kevin's spreadsheet, but in mine",,"Include, visited in 2018, stress status confirmed",293.000000000000000,216441.000000000000000,361.0000000,29.5452328,444828.0625000,3108941.5000000
125,SF-DC,1927.0808105,SF-DC,Lake Marion,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.533056000000002,28.056400000000000,Floodplain LAKES,Floodplain,2G Floodplain Lakes,2969.367213110000200,"Not in Kevin's spreadsheet, but in mine",,"Include, visited in 2018, stress status confirmed",292.000000000000000,215701.000000000000000,361.0000000,16.4746647,444907.3437500,3109307.7500000
126,SF-DC,1927.0808105,SF-DC,Lake Marion,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.533056000000002,28.056400000000000,Floodplain LAKES,Floodplain,2G Floodplain Lakes,2969.367213110000200,"Not in Kevin's spreadsheet, but in mine",,"Include, visited in 2018, stress status confirmed",300.000000000000000,221622.000000000000000,362.0000000,2.1952939,445380.7187500,3106436.5000000
127,SF-DC,1927.0808105,SF-DC,Lake Marion,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.533056000000002,28.056400000000000,Floodplain LAKES,Floodplain,2G Floodplain Lakes,2969.367213110000200,"Not in Kevin's spreadsheet, but in mine",,"Include, visited in 2018, stress status confirmed",299.000000000000000,220882.000000000000000,362.0000000,19.1102791,445327.7500000,3106681.5000000
128,SF-DC,1927.0808105,SF-DC,Lake Marion,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.533056000000002,28.056400000000000,Floodplain LAKES,Floodplain,2G Floodplain Lakes,2969.367213110000200,"Not in Kevin's spreadsheet, but in mine",,"Include, visited in 2018, stress status confirmed",298.000000000000000,220142.000000000000000,362.0000000,4.7358537,445065.4375000,3107111.7500000
129,SF-DC,1927.0808105,SF-DC,Lake Marion,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.533056000000002,28.056400000000000,Floodplain LAKES,Floodplain,2G Floodplain Lakes,2969.367213110000200,"Not in Kevin's spreadsheet, but in mine",,"Include, visited in 2018, stress status confirmed",297.000000000000000,219402.000000000000000,362.0000000,12.4304333,445124.5000000,3107540.7500000
130,SF-DC,1927.0808105,SF-DC,Lake Marion,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.533056000000002,28.056400000000000,Floodplain LAKES,Floodplain,2G Floodplain Lakes,2969.367213110000200,"Not in Kevin's spreadsheet, but in mine",,"Include, visited in 2018, stress status confirmed",296.000000000000000,218662.000000000000000,362.0000000,28.3193207,445183.0625000,3107852.5000000
131,SF-DC,1927.0808105,SF-DC,Lake Marion,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.533056000000002,28.056400000000000,Floodplain LAKES,Floodplain,2G Floodplain Lakes,2969.367213110000200,"Not in Kevin's spreadsheet, but in mine",,"Include, visited in 2018, stress status confirmed",295.000000000000000,217922.000000000000000,362.0000000,25.8781261,445219.7500000,3108141.0000000
132,SF-DC,1927.0808105,SF-DC,Lake Marion,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.533056000000002,28.056400000000000,Floodplain LAKES,Floodplain,2G Floodplain Lakes,2969.367213110000200,"Not in Kevin's spreadsheet, but in mine",,"Include, visited in 2018, stress status confirmed",294.000000000000000,217182.000000000000000,362.0000000,26.0173473,445219.7500000,3108522.5000000
133,SF-DC,1927.0808105,SF-DC,Lake Marion,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.533056000000002,28.056400000000000,Floodplain LAKES,Floodplain,2G Floodplain Lakes,2969.367213110000200,"Not in Kevin's spreadsheet, but in mine",,"Include, visited in 2018, stress status confirmed",293.000000000000000,216442.000000000000000,362.0000000,24.2635784,445306.1250000,3108990.0000000
134,SF-DC,1927.0808105,SF-DC,Lake Marion,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.533056000000002,28.056400000000000,Floodplain LAKES,Floodplain,2G Floodplain Lakes,2969.367213110000200,"Not in Kevin's spreadsheet, but in mine",,"Include, visited in 2018, stress status confirmed",292.000000000000000,215702.000000000000000,362.0000000,10.0100031,445315.0000000,3109235.7500000
135,SF-DC,1927.0808105,SF-DC,Lake Marion,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.533056000000002,28.056400000000000,Floodplain LAKES,Floodplain,2G Floodplain Lakes,2969.367213110000200,"Not in Kevin's spreadsheet, but in mine",,"Include, visited in 2018, stress status confirmed",301.000000000000000,222363.000000000000000,363.0000000,0.6277849,445767.5625000,3106097.5000000
136,SF-DC,1927.0808105,SF-DC,Lake Marion,L,NO,NO,NO,NO,NO,NO,NO,Ridge,NO,YES,-81.533056000000002,28.056400000000000,Floodplain LAKES,Floodplain,2G Floodplain Lakes,2969.367213110000200,"Not in Kevin's spreadsheet, but in mine",,"Include, visited in 2018, stress status confirmed",300.000000000000000,221623.000000000000000,363.0000000,27.6384125,445623.8750000,3106349.0000000
